FIPS,Percent,Total,%,Distance to Closest (Miles),Normalized,Flip
40133,0.187,"4,610",18.7,,0.107949792,0.892050208
40135,0.169,"7,040",16.9,,1.015605323,-0.015605323
40137,0.152,"6,620",15.2,,2.038580711,-1.038580711
40139,0.114,"2,340",11.4,,1.32073468,-0.32073468
40141,0.158,"1,160",15.8,,0.505717259,0.494282741
40143,0.131,"85,400",13.1,,0.376876835,0.623123165
40145,0.117,"9,370",11.7,,0.523802754,0.476197246
40147,0.131,"6,800",13.1,,1.290444894,-0.290444894
40149,0.132,"1,460",13.2,,1.333116771,-0.333116771
40151,0.117,"1,040",11.7,,1.409504135,-0.409504135
40153,0.129,"2,630",12.9,,6.838097927,-5.838097927
41001,0.132,"2,120",13.2,,8.199669758,-7.199669758
41003,0.101,"9,300",10.1,,7.957620573,-6.957620573
41005,0.083,"34,480",8.3,,8.360555593,-7.360555593
41007,0.125,"4,960",12.5,,8.223557108,-7.223557108
41009,0.103,"5,380",10.3,,8.288411384,-7.288411384
41011,0.146,"9,350",14.6,,7.428895246,-6.428895246
41013,0.115,"2,740",11.5,,8.287478017,-7.287478017
41015,0.13,"2,990",13,,7.625147555,-6.625147555
41017,0.098,"18,880",9.8,,8.069062706,-7.069062706
41019,0.125,"13,750",12.5,,7.49924724,-6.49924724
41021,0.114,220,11.4,,7.132813963,-6.132813963
41023,0.143,"1,030",14.3,,7.010144166,-6.010144166
41025,0.1,730,10,,7.850284205,-6.850284205
41027,0.059,"1,370",5.9,,7.923138573,-6.923138573
41029,0.115,"25,240",11.5,,7.66426408,-6.66426408
41031,0.121,"2,920",12.1,,8.131449359,-7.131449359
41033,0.135,"11,760",13.5,,7.660440246,-6.660440246
41035,0.147,"9,940",14.7,,7.347959449,-6.347959449
41037,0.131,"1,040",13.1,,8.024400387,-7.024400387
41039,0.132,"49,840",13.2,,8.315702745,-7.315702745
41041,0.154,"7,580",15.4,,7.982117218,-6.982117218
41043,0.117,"14,910",11.7,,6.687263579,-5.687263579
41045,0.124,"3,790",12.4,,8.023234468,-7.023234468
41047,0.106,"36,390",10.6,,7.356793179,-6.356793179
41049,0.093,"1,070",9.3,,8.032662553,-7.032662553
41051,0.115,"93,380",11.5,,8.222465856,-7.222465856
41053,0.096,"8,160",9.6,,7.614081342,-6.614081342
41055,0.112,190,11.2,,8.333352319,-7.333352319
41057,0.118,"3,170",11.8,,7.178356521,-6.178356521
41059,0.11,"8,490",11,,6.979835508,-5.979835508
41061,0.117,"3,100",11.7,,6.820620702,-5.820620702
41063,0.109,770,10.9,,7.705315896,-6.705315896
41065,0.108,"2,840",10.8,,8.194979596,-7.194979596
41067,0.08,"47,560",8,,7.396965789,-6.396965789
41069,0.116,160,11.6,,8.22016405,-7.22016405
41071,0.098,"10,380",9.8,,1.275544945,-0.275544945
42001,0.082,"8,410",8.2,,1.52848671,-0.52848671
42003,0.108,"131,440",10.8,,1.658895161,-0.658895161
42005,0.121,"7,920",12.1,,1.601704273,-0.601704273
42007,0.113,"18,690",11.3,,1.433905134,-0.433905134
42009,0.113,"5,460",11.3,,1.436523533,-0.436523533
42011,0.102,"42,640",10.2,,1.568193562,-0.568193562
42013,0.126,"15,390",12.6,,1.911939864,-0.911939864
42015,0.111,"6,770",11.1,,1.438378834,-0.438378834
42017,0.073,"45,970",7.3,,1.682700806,-0.682700806
42019,0.087,"16,350",8.7,,1.589281532,-0.589281532
42021,0.132,"17,350",13.2,,1.86721715,-0.86721715
42023,0.171,770,17.1,,1.614178053,-0.614178053
42025,0.12,"7,670",12,,1.666762754,-0.666762754
42027,0.084,"13,660",8.4,,1.28697014,-0.28697014
42029,0.06,"31,270",6,,1.790906236,-0.790906236
42031,0.124,"4,780",12.4,,1.747583057,-0.747583057
42033,0.129,"10,260",12.9,,1.760646026,-0.760646026
42035,0.13,"5,000",13,,1.654614133,-0.654614133
42037,0.113,"7,400",11.3,,1.948817054,-0.948817054
42039,0.124,"10,510",12.4,,1.377082926,-0.377082926
42041,0.08,"20,020",8,,1.442499373,-0.442499373
42043,0.101,"28,100",10.1,,1.280343124,-0.280343124
42045,0.091,"51,730",9.1,,1.901583435,-0.901583435
42047,0.124,"3,740",12.4,,2.055854869,-1.055854869
42049,0.129,"35,210",12.9,,1.345726831,-0.345726831
42051,0.153,"19,880",15.3,,1.907164234,-0.907164234
42053,0.148,"1,070",14.8,,1.330360279,-0.330360279
42055,0.097,"15,010",9.7,,1.366467296,-0.366467296
42057,0.125,"1,810",12.5,,1.314059971,-0.314059971
42059,0.127,"4,650",12.7,,1.513148428,-0.513148428
42061,0.116,"5,230",11.6,,1.619693517,-0.619693517
42063,0.126,"10,650",12.6,,1.786129592,-0.786129592
42065,0.123,"5,360",12.3,,1.509263927,-0.509263927
42067,0.095,"2,350",9.5,,1.795414826,-0.795414826
42069,0.127,"26,690",12.7,,1.304928715,-0.304928715
42071,0.087,"47,150",8.7,,1.708680002,-0.708680002
42073,0.127,"10,980",12.7,,1.419002068,-0.419002068
42075,0.098,"13,750",9.8,,1.511806499,-0.511806499
42077,0.106,"38,970",10.6,,1.699112288,-0.699112288
42079,0.129,"41,060",12.9,,1.771111795,-0.771111795
42081,0.121,"13,830",12.1,,2.019000508,-1.019000508
42083,0.142,"5,840",14.2,,1.816188314,-0.816188314
42085,0.133,"14,740",13.3,,1.54949648,-0.54949648
42087,0.121,"5,580",12.1,,1.673479264,-0.673479264
42089,0.104,"17,580",10.4,,1.382255961,-0.382255961
42091,0.07,"58,060",7,,1.650796992,-0.650796992
42093,0.096,"1,740",9.6,,1.570722407,-0.570722407
42095,0.089,"27,060",8.9,,1.591027495,-0.591027495
42097,0.124,"11,340",12.4,,1.456632729,-0.456632729
42099,0.086,"3,950",8.6,,1.325626023,-0.325626023
42101,0.158,"249,890",15.8,,1.780250692,-0.780250692
42103,0.103,"5,710",10.3,,1.948462813,-0.948462813
42105,0.121,"2,020",12.1,,1.534804542,-0.534804542
42107,0.123,"17,520",12.3,,1.574367734,-0.574367734
42109,0.099,"4,020",9.9,,1.392961929,-0.392961929
42111,0.113,"8,330",11.3,,1.793231967,-0.793231967
42113,0.109,660,10.9,,1.92458234,-0.92458234
42115,0.107,"4,360",10.7,,1.925292689,-0.925292689
42117,0.123,"5,010",12.3,,1.640362464,-0.640362464
42119,0.094,"4,230",9.4,,1.854407613,-0.854407613
42121,0.13,"6,660",13,,2.009333,-1.009333
42123,0.113,"4,470",11.3,,1.430383018,-0.430383018
42125,0.104,"21,630",10.4,,1.877444429,-0.877444429
42127,0.113,"5,800",11.3,,1.486311784,-0.486311784
42129,0.105,"36,790",10.5,,1.817179019,-0.817179019
42131,0.103,"2,800",10.3,,1.270230682,-0.270230682
42133,0.089,"39,970",8.9,,2.302401095,-1.302401095
44001,0.075,"3,660",7.5,,2.244338268,-1.244338268
44003,0.094,"15,410",9.4,,2.266633186,-1.266633186
44005,0.084,"6,940",8.4,,2.303344098,-1.303344098
44007,0.116,"73,580",11.6,,2.182615264,-1.182615264
44009,0.073,"9,170",7.3,,0.277767525,0.722232475
45001,0.113,"2,790",11.3,,0.123797074,0.876202926
45003,0.091,"15,390",9.1,,0.255670178,0.744329822
45005,0.159,"1,390",15.9,,0.279337218,0.720662782
45007,0.103,"20,630",10.3,,0.256594673,0.743405327
45009,0.122,"1,740",12.2,,0.188380793,0.811619207
45011,0.158,"3,340",15.8,,0.140622875,0.859377125
45013,0.074,"13,950",7.4,,0.119304456,0.880695544
45015,0.085,"18,830",8.5,,0.113243349,0.886756651
45017,0.114,"1,660",11.4,,0.003417523,0.996582477
45019,0.09,"36,810",9,,0.227641506,0.772358494
45021,0.128,"7,290",12.8,,0.206878466,0.793121534
45023,0.125,"4,030",12.5,,0.280288913,0.719711087
45025,0.127,"5,830",12.7,,0.242049132,0.757950868
45027,0.128,"4,340",12.8,,0.199030114,0.800969886
45029,0.112,"4,200",11.2,,0.319210105,0.680789895
45031,0.131,"8,760",13.1,,0.266632567,0.733367433
45033,0.153,"4,660",15.3,,0.146613173,0.853386827
45035,0.086,"13,880",8.6,,0.11162337,0.88837663
45037,0.093,"2,510",9.3,,0.151148078,0.848851922
45039,0.109,"2,440",10.9,,0.367282746,0.632717254
45041,0.101,"13,900",10.1,,0.272682147,0.727317853
45043,0.108,"6,730",10.8,,0.236225882,0.763774118
45045,0.087,"44,670",8.7,,0.241515069,0.758484931
45047,0.117,"8,240",11.7,,0.244591641,0.755408359
45049,0.096,"1,850",9.6,,0.386730493,0.613269507
45051,0.12,"41,450",12,,0.125108465,0.874891535
45053,0.099,"2,910",9.9,,0.170049724,0.829950276
45055,0.099,"6,530",9.9,,0.191755959,0.808244041
45057,0.091,"8,720",9.1,,0.339138558,0.660861442
45059,0.13,"8,730",13,,0.218884332,0.781115668
45061,0.133,"2,280",13.3,,0.080592854,0.919407146
45063,0.081,"24,020",8.1,,0.16828967,0.83171033
45065,0.103,980,10.3,,0.35965955,0.64034045
45067,0.126,"3,900",12.6,,0.275974173,0.724025827
45069,0.175,"4,620",17.5,,0.205148583,0.794851417
45071,0.098,"3,770",9.8,,0.274106458,0.725893542
45073,0.115,"8,970",11.5,,0.186224625,0.813775375
45075,0.129,"11,210",12.9,,0.244035992,0.755964008
45077,0.102,"12,770",10.2,,0.028737831,0.971262169
45079,0.094,"39,040",9.4,,0.209165073,0.790834927
45081,0.097,"1,960",9.7,,0.26252602,0.73747398
45083,0.105,"32,870",10.5,,0.172097989,0.827902011
45085,0.111,"11,890",11.1,,0.288718087,0.711281913
45087,0.144,"3,930",14.4,,0.27480859,0.72519141
45089,0.134,"4,130",13.4,,0.130583757,0.869416243
45091,0.075,"20,450",7.5,,2.849487816,-1.849487816
46003,0.052,140,5.2,,3.040823927,-2.040823927
46005,0.091,"1,670",9.1,,3.139186244,-2.139186244
46007,0.155,530,15.5,,2.547942933,-1.547942933
46009,0.095,660,9.5,,2.907368605,-1.907368605
46011,0.08,"2,820",8,,3.426671553,-2.426671553
46013,0.076,"2,980",7.6,,2.90908203,-1.90908203
46015,0.111,580,11.1,,3.033066064,-2.033066064
46017,0.213,430,21.3,,3.886735461,-2.886735461
46019,0.084,860,8.4,,3.650099878,-2.650099878
46021,0.053,80,5.3,,2.694573086,-1.694573086
46023,0.129,"1,210",12.9,,3.136865887,-2.136865887
46025,0.062,230,6.2,,2.438413988,-1.438413988
46027,0.106,"1,500",10.6,,3.136680483,-2.136680483
46029,0.099,"2,770",9.9,,3.767525601,-2.767525601
46031,0.201,830,20.1,,3.574318602,-2.574318602
46033,0.098,860,9.8,,2.791962693,-1.791962693
46035,0.1,"2,000",10,,3.295297036,-2.295297036
46037,0.102,560,10.2,,3.031013873,-2.031013873
46039,0.066,280,6.6,,3.563334104,-2.563334104
46041,0.186,"1,090",18.6,,2.724787402,-1.724787402
46043,0.07,200,7,,3.451652305,-2.451652305
46045,0.052,200,5.2,,3.486785044,-2.486785044
46047,0.127,850,12.7,,3.335046093,-2.335046093
46049,0.128,300,12.8,,3.175598679,-2.175598679
46051,0.067,480,6.7,,2.763855779,-1.763855779
46053,0.089,370,8.9,,3.41183457,-2.41183457
46055,0.099,190,9.9,,3.035453922,-2.035453922
46057,0.052,320,5.2,,3.156529357,-2.156529357
46059,0.08,240,8,,2.756980569,-1.756980569
46061,0.083,280,8.3,,4.059928368,-3.059928368
46063,0.065,80,6.5,,3.22394653,-2.22394653
46065,0.084,"1,470",8.4,,2.644843555,-1.644843555
46067,0.077,560,7.7,,3.209980998,-2.209980998
46069,0.05,70,5,,3.263474077,-2.263474077
46071,0.201,660,20.1,,2.96572035,-1.96572035
46073,0.072,150,7.2,,3.193207868,-2.193207868
46075,0.084,70,8.4,,2.957495429,-1.957495429
46077,0.072,350,7.2,,2.815023036,-1.815023036
46079,0.078,"1,000",7.8,,3.799120885,-2.799120885
46081,0.106,"2,730",10.6,,2.538765481,-1.538765481
46083,0.046,"2,700",4.6,,3.058566821,-2.058566821
46085,0.14,540,14,,2.719720885,-1.719720885
46087,0.07,390,7,,3.562282768,-2.562282768
46089,0.09,210,9,,3.424459295,-2.424459295
46091,0.062,300,6.2,,3.669327172,-2.669327172
46093,0.069,"1,940",6.9,,3.097184273,-2.097184273
46095,0.225,460,22.5,,2.853577357,-1.853577357
46097,0.095,210,9.5,,2.675140217,-1.675140217
46099,0.076,"14,640",7.6,,2.783282689,-1.783282689
46101,0.093,600,9.3,,3.542778016,-2.542778016
46103,0.102,"11,460",10.2,,3.422718365,-2.422718365
46105,0.077,230,7.7,,3.339979458,-2.339979458
46107,0.065,150,6.5,,2.897692426,-1.897692426
46109,0.124,"1,280",12.4,,3.329249426,-2.329249426
46111,0.086,200,8.6,,3.215240364,-2.215240364
46115,0.069,440,6.9,,3.328744234,-2.328744234
46117,0.05,150,5,,3.338446748,-2.338446748
46119,0.066,80,6.6,,2.98424168,-1.98424168
46121,0.264,"2,720",26.4,,2.903101753,-1.903101753
46123,0.096,520,9.6,,2.582549856,-1.582549856
46125,0.073,610,7.3,,2.385699795,-1.385699795
46127,0.078,"1,220",7.8,,3.542901169,-2.542901169
46129,0.106,570,10.6,,2.506042387,-1.506042387
46135,0.086,"1,950",8.6,,3.621245137,-2.621245137
46137,0.208,570,20.8,,0.130317546,0.869682454
47001,0.148,"11,350",14.8,,0.252099951,0.747900049
47003,0.128,"6,290",12.8,,0.356246772,0.643753228
47005,0.174,"2,800",17.4,,0.182861351,0.817138649
47007,0.182,"2,720",18.2,,0.031420474,0.968579526
47009,0.108,"14,180",10.8,,0.118686797,0.881313203
47011,0.139,"14,870",13.9,,0.220273744,0.779726256
47013,0.184,"7,350",18.4,,0.242667936,0.757332064
47015,0.141,"2,030",14.1,,0.467206354,0.532793646
47017,0.149,"4,150",14.9,,0.265465329,0.734534671
47019,0.165,"9,300",16.5,,0.081150707,0.918849293
47021,0.111,"4,500",11.1,,0.386280944,0.613719056
47023,0.11,"1,890",11,,0.26154659,0.73845341
47025,0.182,"5,810",18.2,,0.36657218,0.63342782
47027,0.186,"1,420",18.6,,0.209485356,0.790514644
47029,0.188,"6,730",18.8,,0.267334121,0.732665879
47031,0.146,"8,200",14.6,,0.341170797,0.658829203
47033,0.128,"1,830",12.8,,0.285692061,0.714307939
47035,0.138,"8,310",13.8,,0.007279542,0.992720458
47037,0.124,"85,410",12.4,,0.419446482,0.580553518
47039,0.152,"1,780",15.2,,0.276424351,0.723575649
47041,0.17,"3,430",17,,0.15493039,0.84506961
47043,0.12,"6,380",12,,0.354171747,0.645828253
47045,0.158,"5,880",15.8,,0.146765346,0.853234654
47047,0.107,"4,350",10.7,,0.334072461,0.665927539
47049,0.162,"2,990",16.2,,0.203709957,0.796290043
47051,0.152,"6,360",15.2,,0.427038981,0.572961019
47053,0.139,"6,850",13.9,,0.204086083,0.795913917
47055,0.136,"4,010",13.6,,0.21797188,0.78202812
47057,0.157,"3,650",15.7,,0.225980824,0.774019176
47059,0.163,"11,240",16.3,,0.166323787,0.833676213
47061,0.179,"2,390",17.9,,0.252802313,0.747197687
47063,0.146,"9,440",14.6,,0.048464885,0.951535115
47065,0.12,"43,600",12,,0.335563044,0.664436956
47067,0.217,"1,420",21.7,,0.262675549,0.737324451
47069,0.145,"3,670",14.5,,0.476902086,0.523097914
47071,0.146,"3,750",14.6,,0.321315298,0.678684702
47073,0.16,"9,100",16,,0.254218618,0.745781382
47075,0.146,"2,530",14.6,,0.476239394,0.523760606
47077,0.157,"4,390",15.7,,0.420312243,0.579687757
47079,0.163,"5,240",16.3,,0.231227842,0.768772158
47081,0.126,"3,150",12.6,,0.256561172,0.743438828
47083,0.145,"1,190",14.5,,0.27686324,0.72313676
47085,0.139,"2,580",13.9,,0.314707977,0.685292023
47087,0.158,"1,860",15.8,,0.178577634,0.821422366
47089,0.139,"7,520",13.9,,0.350776295,0.649223705
47091,0.17,"3,020",17,,0.075475048,0.924524952
47093,0.114,"53,220",11.4,,0.368935833,0.631064167
47095,0.212,"1,540",21.2,,0.257653227,0.742346773
47097,0.17,"4,370",17,,0.280821177,0.719178823
47099,0.152,"6,650",15.2,,0.301339114,0.698660886
47101,0.163,"1,980",16.3,,0.141149455,0.858850545
47103,0.132,"4,500",13.2,,0.086716965,0.913283035
47105,0.111,"5,880",11.1,,0.20950876,0.79049124
47107,0.15,"8,030",15,,0.381241718,0.618758282
47109,0.158,"4,070",15.8,,0.244672125,0.755327875
47111,0.146,"3,540",14.6,,0.357354986,0.642645014
47113,0.139,"13,620",13.9,,0.097643422,0.902356578
47115,0.156,"4,460",15.6,,0.250051836,0.749948164
47117,0.147,"4,960",14.7,,0.213247327,0.786752673
47119,0.107,"10,080",10.7,,0.200359782,0.799640218
47121,0.147,"1,800",14.7,,0.131585057,0.868414943
47123,0.158,"7,330",15.8,,0.190538735,0.809461265
47125,0.121,"24,830",12.1,,0.202706198,0.797293802
47127,0.101,650,10.1,,0.219672123,0.780327877
47129,0.17,"3,660",17,,0.4585566,0.5414434
47131,0.162,"4,910",16.2,,0.410263946,0.589736054
47133,0.153,"3,390",15.3,,0.352266763,0.647733237
47135,0.188,"1,500",18.8,,0.404099364,0.595900636
47137,0.158,800,15.8,,0.210953954,0.789046046
47139,0.133,"2,230",13.3,,0.36040344,0.63959656
47141,0.138,"10,870",13.8,,0.210574587,0.789425413
47143,0.166,"5,480",16.6,,0.14782285,0.85217715
47145,0.134,"7,170",13.4,,0.111708525,0.888291475
47147,0.105,"7,460",10.5,,0.159315876,0.840684124
47149,0.101,"32,690",10.1,,0.265812286,0.734187714
47151,0.196,"4,330",19.6,,0.110224296,0.889775704
47153,0.172,"2,560",17.2,,0.12897452,0.87102548
47155,0.15,"14,660",15,,0.045620637,0.954379363
47157,0.137,"128,190",13.7,,0.231563143,0.768436857
47159,0.131,"2,610",13.1,,0.306201471,0.693798529
47161,0.133,"1,810",13.3,,0.325544082,0.674455918
47163,0.148,"23,290",14.8,,0.128736701,0.871263299
47165,0.107,"20,020",10.7,,0.159575954,0.840424046
47167,0.117,"7,180",11.7,,0.187042449,0.812957551
47169,0.109,"1,190",10.9,,0.182540413,0.817459587
47171,0.161,"2,880",16.1,,0.181368223,0.818631777
47173,0.155,"3,060",15.5,,0.222015293,0.777984707
47175,0.167,970,16.7,,0.25346186,0.74653814
47177,0.17,"6,960",17,,0.244927924,0.755072076
47179,0.138,"17,800",13.8,,0.379400609,0.620599391
47181,0.143,"2,380",14.3,,0.535571351,0.464428649
47183,0.149,"4,990",14.9,,0.30044986,0.69955014
47185,0.137,"3,710",13.7,,0.106331784,0.893668216
47187,0.061,"14,280",6.1,,0.136419431,0.863580569
47189,0.097,"13,650",9.7,,0.590568516,0.409431484
48001,0.139,"8,060",13.9,,2.538672427,-1.538672427
48003,0.12,"2,200",12,,0.470194429,0.529805571
48005,0.174,"15,170",17.4,,1.747345319,-0.747345319
48007,0.186,"4,500",18.6,,1.349868733,-0.349868733
48009,0.137,"1,200",13.7,,1.967317894,-0.967317894
48011,0.105,210,10.5,,1.870075572,-0.870075572
48013,0.116,"5,830",11.6,,1.147840058,-0.147840058
48015,0.135,"4,030",13.5,,2.43277786,-1.43277786
48017,0.102,710,10.2,,1.8695735,-0.8695735
48019,0.149,"3,400",14.9,,1.319373355,-0.319373355
48021,0.12,"10,440",12,,1.490033512,-0.490033512
48023,0.157,560,15.7,,1.822763608,-0.822763608
48025,0.169,"5,500",16.9,,1.192695687,-0.192695687
48027,0.151,"53,820",15.1,,1.745823039,-0.745823039
48029,0.146,"288,320",14.6,,1.559355981,-0.559355981
48031,0.129,"1,510",12.9,,2.165331996,-1.165331996
48033,0.117,80,11.7,,1.14815215,-0.14815215
48035,0.155,"2,850",15.5,,0.116631785,0.883368215
48037,0.16,"14,990",16,,1.14858434,-0.14858434
48039,0.116,"42,840",11.6,,0.962989229,0.037010771
48041,0.15,"34,030",15,,2.954018607,-1.954018607
48043,0.158,"1,460",15.8,,1.945947528,-0.945947528
48045,0.154,210,15.4,,2.277694345,-1.277694345
48047,0.239,"1,700",23.9,,1.551607517,-0.551607517
48049,0.15,"5,680",15,,1.073681482,-0.073681482
48051,0.134,"2,440",13.4,,1.419093387,-0.419093387
48053,0.121,"5,760",12.1,,1.44922178,-0.44922178
48055,0.139,"5,930",13.9,,1.570354823,-0.570354823
48057,0.12,"2,580",12,,1.607667529,-0.607667529
48059,0.139,"1,940",13.9,,2.349319467,-1.349319467
48061,0.179,"75,390",17.9,,0.320984067,0.679015933
48063,0.167,"2,160",16.7,,1.957213714,-0.957213714
48065,0.11,660,11,,0.155188471,0.844811529
48067,0.174,"5,230",17.4,,2.242446385,-1.242446385
48069,0.109,820,10.9,,0.831263542,0.168736458
48071,0.145,"6,170",14.5,,0.455594908,0.544405092
48073,0.146,"7,630",14.6,,1.665126388,-0.665126388
48075,0.137,990,13.7,,1.203772542,-0.203772542
48077,0.151,"1,580",15.1,,2.472791601,-1.472791601
48079,0.19,540,19,,1.973551078,-0.973551078
48081,0.155,510,15.5,,1.683716872,-0.683716872
48083,0.166,"1,370",16.6,,0.744374506,0.255625494
48085,0.109,"109,310",10.9,,1.659992913,-0.659992913
48087,0.154,450,15.4,,1.266556986,-0.266556986
48089,0.112,"2,390",11.2,,1.613570025,-0.613570025
48091,0.121,"17,960",12.1,,1.414397569,-0.414397569
48093,0.145,"1,970",14.5,,1.833170079,-0.833170079
48095,0.138,420,13.8,,0.924853514,0.075146486
48097,0.148,"5,980",14.8,,1.237679315,-0.237679315
48099,0.152,"11,480",15.2,,1.722043805,-0.722043805
48101,0.195,320,19.5,,2.580229482,-1.580229482
48103,0.104,490,10.4,,2.33152772,-1.33152772
48105,0.145,490,14.5,,2.050812141,-1.050812141
48107,0.158,910,15.8,,3.146126789,-2.146126789
48109,0.198,430,19.8,,2.320233978,-1.320233978
48111,0.12,870,12,,0.833822023,0.166177977
48113,0.142,"373,560",14.2,,2.314292052,-1.314292052
48115,0.181,"2,330",18.1,,2.32012394,-1.32012394
48117,0.108,"2,000",10.8,,0.47792861,0.52207139
48119,0.165,870,16.5,,0.900477061,0.099522939
48121,0.112,"96,610",11.2,,1.572221564,-0.572221564
48123,0.156,"3,150",15.6,,1.908608424,-0.908608424
48125,0.162,350,16.2,,2.260575289,-1.260575289
48127,0.231,"2,370",23.1,,1.813697137,-0.813697137
48129,0.125,420,12.5,,2.169096801,-1.169096801
48131,0.179,"2,000",17.9,,1.452596476,-0.452596476
48133,0.179,"3,280",17.9,,2.545347893,-1.545347893
48135,0.143,"23,160",14.3,,2.112456054,-1.112456054
48137,0.123,240,12.3,,0.886094809,0.113905191
48139,0.111,"19,920",11.1,,3.611432238,-2.611432238
48141,0.151,"126,370",15.1,,1.291399214,-0.291399214
48143,0.138,"5,840",13.8,,1.015371473,-0.015371473
48145,0.183,"3,160",18.3,,0.605222325,0.394777675
48147,0.139,"4,880",13.9,,1.28218689,-0.28218689
48149,0.124,"3,130",12.4,,1.868641003,-0.868641003
48151,0.137,520,13.7,,2.006263088,-1.006263088
48153,0.13,750,13,,1.595398001,-0.595398001
48155,0.127,150,12.7,,1.158209146,-0.158209146
48157,0.102,"80,400",10.2,,0.358977825,0.641022175
48159,0.12,"1,290",12,,0.740883399,0.259116601
48161,0.17,"3,360",17,,2.010249327,-1.010249327
48163,0.145,"2,910",14.5,,2.512935971,-1.512935971
48165,0.134,"2,820",13.4,,0.990529631,0.009470369
48167,0.141,"47,740",14.1,,2.103622649,-1.103622649
48169,0.169,"1,020",16.9,,1.695286325,-0.695286325
48171,0.13,"3,470",13,,2.254992757,-1.254992757
48173,0.133,190,13.3,,1.697653463,-0.697653463
48175,0.141,"1,070",14.1,,1.507479808,-0.507479808
48177,0.131,"2,740",13.1,,1.80430444,-0.80430444
48179,0.157,"3,470",15.7,,0.770482622,0.229517378
48181,0.146,"19,450",14.6,,0.307471095,0.692528905
48183,0.168,"20,810",16.8,,0.920454368,0.079545632
48185,0.15,"4,270",15,,1.581537563,-0.581537563
48187,0.111,"18,060",11.1,,2.152244868,-1.152244868
48189,0.14,"4,680",14,,1.797834221,-0.797834221
48191,0.17,510,17,,1.298874276,-0.298874276
48193,0.171,"1,440",17.1,,1.97389832,-0.97389832
48195,0.111,600,11.1,,1.555035269,-0.555035269
48197,0.152,600,15.2,,0.658931327,0.341068673
48199,0.161,"9,210",16.1,,1.001687612,-0.001687612
48201,0.149,"695,310",14.9,,0.182230686,0.817769314
48203,0.16,"10,630",16,,2.310247931,-1.310247931
48205,0.109,610,10.9,,1.656399988,-0.656399988
48207,0.153,870,15.3,,1.503281056,-0.503281056
48209,0.12,"26,660",12,,1.655707619,-0.655707619
48211,0.129,500,12.9,,0.61474791,0.38525209
48213,0.167,"13,710",16.7,,2.420887141,-1.420887141
48215,0.191,"164,720",19.1,,0.997284132,0.002715868
48217,0.149,"5,370",14.9,,2.338197506,-1.338197506
48219,0.147,"3,390",14.7,,1.162642908,-0.162642908
48221,0.13,"7,780",13,,0.458385834,0.541614166
48223,0.141,"5,170",14.1,,0.616449323,0.383550677
48225,0.169,"3,880",16.9,,2.193754411,-1.193754411
48227,0.161,"5,840",16.1,,3.393460226,-2.393460226
48229,0.181,850,18.1,,0.608310482,0.391689518
48231,0.152,"14,620",15.2,,1.95981823,-0.95981823
48233,0.149,"3,140",14.9,,2.157925683,-1.157925683
48235,0.131,200,13.1,,1.204555024,-0.204555024
48237,0.159,"1,420",15.9,,1.460817646,-0.460817646
48239,0.148,"2,190",14.8,,0.498386989,0.501613011
48241,0.196,"6,970",19.6,,3.11714296,-2.11714296
48243,0.157,350,15.7,,0.697910068,0.302089932
48245,0.182,"46,070",18.2,,2.378118024,-1.378118024
48247,0.197,"1,020",19.7,,2.075194988,-1.075194988
48249,0.182,"7,420",18.2,,1.04052356,-0.04052356
48251,0.129,"22,190",12.9,,1.718293508,-0.718293508
48253,0.138,"2,740",13.8,,1.720823373,-0.720823373
48255,0.132,"2,060",13.2,,0.720254888,0.279745112
48257,0.124,"16,130",12.4,,1.696473857,-0.696473857
48259,0.103,"4,700",10.3,,2.184296076,-1.184296076
48261,0.109,40,10.9,,1.959330755,-0.959330755
48263,0.141,100,14.1,,1.843261404,-0.843261404
48265,0.147,"7,690",14.7,,1.889615137,-0.889615137
48267,0.168,730,16.8,,1.767170715,-0.767170715
48269,0.232,60,23.2,,2.243934857,-1.243934857
48271,0.162,600,16.2,,2.07175267,-1.07175267
48273,0.179,"5,490",17.9,,1.630878045,-0.630878045
48275,0.133,490,13.3,,0.454723127,0.545276873
48277,0.181,"9,020",18.1,,2.298950203,-1.298950203
48279,0.152,"1,980",15.2,,1.383236363,-0.383236363
48281,0.143,"3,020",14.3,,2.126879526,-1.126879526
48283,0.141,"1,060",14.1,,1.408141456,-0.408141456
48285,0.124,"2,480",12.4,,1.193530429,-0.193530429
48287,0.12,"2,050",12,,0.760841824,0.239158176
48289,0.174,"3,010",17.4,,0.7997301,0.2002699
48291,0.167,"14,420",16.7,,0.879584557,0.120415443
48293,0.165,"3,860",16.5,,1.675078778,-0.675078778
48295,0.13,430,13,,1.916531822,-0.916531822
48297,0.17,"2,070",17,,1.567396444,-0.567396444
48299,0.147,"3,150",14.7,,2.843054482,-1.843054482
48301,0.243,30,24.3,,2.193945849,-1.193945849
48303,0.149,"45,900",14.9,,2.243316193,-1.243316193
48305,0.154,910,15.4,,1.696120423,-0.696120423
48307,0.166,"1,320",16.6,,1.052381844,-0.052381844
48309,0.154,"39,140",15.4,,2.00856824,-1.00856824
48311,0.093,70,9.3,,0.809806515,0.190193485
48313,0.136,"1,950",13.6,,0.217120729,0.782879271
48315,0.181,"1,800",18.1,,2.341543532,-1.341543532
48317,0.117,660,11.7,,1.715190999,-0.715190999
48319,0.122,520,12.2,,1.360790031,-0.360790031
