Normalized%,Flip,10% food,30% food,50% food,70% food,90% food
0.566666667,0.84506961,0.817229316,0.761548727,0.705868139,0.590415143,0.594506961
0.4,0.645828253,0.621245428,0.572079777,0.522914127,0.535970396,0.424582825
0.526666667,0.853234654,0.820577855,0.755264258,0.689950661,0.568444929,0.559323466
0.356666667,0.665927539,0.635001452,0.573149277,0.511297103,0.48855368,0.387592754
0.54,0.796290043,0.770661039,0.71940303,0.668145022,0.549888306,0.565629004
0.506666667,0.572961019,0.566331584,0.553072713,0.539813843,0.593440842,0.513296102
0.463333333,0.795913917,0.762655859,0.696139742,0.629623625,0.558941769,0.496591391
0.453333333,0.78202812,0.749158641,0.683419684,0.617680727,0.549539086,0.486202812
0.523333333,0.774019176,0.748950592,0.698813423,0.648676255,0.616436197,0.548401917
0.543333333,0.833676213,0.804641925,0.746573349,0.688504773,0.604492639,0.572367621
0.596666667,0.747197687,0.732144585,0.702038381,0.671932177,0.703127201,0.611719769
0.486666667,0.951535115,0.90504827,0.812074581,0.719100891,0.539997754,0.533153512
0.4,0.664436956,0.63799326,0.585105869,0.532218478,0.501197335,0.426443696
0.723333333,0.737324451,0.735925339,0.733127116,0.730328892,0.663262707,0.724732445
0.483333333,0.523097914,0.519121456,0.51116854,0.503215624,0.541938744,0.487309791
0.486666667,0.678684702,0.659482899,0.621079292,0.582675685,0.564401082,0.505868471
0.533333333,0.745781382,0.724536577,0.682046967,0.639557358,0.530461515,0.554578138
0.486666667,0.523760606,0.520051212,0.512632424,0.505213637,0.514572994,0.490376061
0.523333333,0.579687757,0.574052315,0.56278143,0.551510545,0.596964981,0.528968775
0.543333333,0.768772158,0.746228276,0.701140511,0.656052746,0.603364982,0.565877216
0.42,0.743438828,0.711094945,0.64640718,0.581719414,0.510941028,0.452343883
0.483333333,0.72313676,0.699156417,0.651195732,0.603235047,0.54392094,0.507313676
0.463333333,0.685292023,0.663096154,0.618704416,0.574312678,0.570760043,0.485529202
0.526666667,0.821422366,0.791946796,0.732995656,0.674044517,0.563433778,0.556142237
0.463333333,0.649223705,0.630634668,0.593456593,0.556278519,0.601690819,0.48192237
0.566666667,0.924524952,0.888739124,0.817167467,0.74559581,0.585985917,0.602452496
0.38,0.631064167,0.60595775,0.555744917,0.505532084,0.488704032,0.405106417
0.706666667,0.742346773,0.738778762,0.731642741,0.72450672,0.710420314,0.710234678
0.566666667,0.719178823,0.703927607,0.673425176,0.642922745,0.606264933,0.581917883
0.506666667,0.698660886,0.679461464,0.64106262,0.602663777,0.61232183,0.525866089
0.543333333,0.858850545,0.827298824,0.764195381,0.701091939,0.654318244,0.574885054
0.44,0.913283035,0.865954732,0.771298125,0.676641518,0.545147372,0.487328304
0.37,0.79049124,0.748442116,0.664343868,0.58024562,0.444627485,0.412049124
0.5,0.618758282,0.606882454,0.583130797,0.559379141,0.576598363,0.511875828
0.526666667,0.755327875,0.732461754,0.686729513,0.640997271,0.561460171,0.549532788
0.486666667,0.642645014,0.627047179,0.59585151,0.564655841,0.61137364,0.502264502
0.463333333,0.902356578,0.858454254,0.770649605,0.682844956,0.549317782,0.507235658
0.52,0.749948164,0.726953348,0.680963715,0.634974082,0.600025802,0.542994816
0.49,0.786752673,0.757077406,0.697726871,0.638376337,0.582892065,0.519675267
0.356666667,0.799640218,0.755342863,0.666748153,0.578153443,0.51019115,0.400964022
0.49,0.868414943,0.830573449,0.75489046,0.679207472,0.58583838,0.527841494
0.526666667,0.809461265,0.781181805,0.724622886,0.668063966,0.607854808,0.554946127
0.403333333,0.797293802,0.757897755,0.679105661,0.600313568,0.516431696,0.44272938
0.336666667,0.780327877,0.735961756,0.647229514,0.558497272,0.398099687,0.381032788
0.566666667,0.5414434,0.543965727,0.54901038,0.554055034,0.573587483,0.56414434
0.54,0.589736054,0.584762449,0.574815238,0.564868027,0.572319971,0.544973605
0.51,0.647733237,0.633959913,0.606413266,0.578866619,0.535770191,0.523773324
0.626666667,0.595900636,0.598977239,0.605130445,0.611283652,0.675380481,0.623590064
0.526666667,0.789046046,0.762808108,0.710332232,0.657856357,0.560545635,0.552904605
0.443333333,0.63959656,0.619970237,0.580717592,0.541464947,0.547160957,0.462959656
0.46,0.789425413,0.756482872,0.690597789,0.624712707,0.577653145,0.492942541
0.553333333,0.85217715,0.822292768,0.762524005,0.702755242,0.653820776,0.583217715
0.446666667,0.888291475,0.844128994,0.755804033,0.667479071,0.564871904,0.490829148
0.35,0.840684124,0.791615712,0.693478887,0.595342062,0.465256314,0.399068412
0.336666667,0.734187714,0.694435609,0.6149314,0.535427191,0.502599378,0.376418772
0.653333333,0.889775704,0.866131467,0.818842993,0.771554519,0.718640977,0.67697757
0.573333333,0.87102548,0.841256265,0.781717836,0.722179407,0.687647142,0.603102548
0.5,0.954379363,0.908941427,0.818065554,0.727189682,0.580531057,0.545437936
0.456666667,0.768436857,0.737259838,0.6749058,0.612551762,0.527806226,0.487843686
0.436666667,0.693798529,0.668085343,0.61665897,0.565232598,0.508003442,0.462379853
0.443333333,0.674455918,0.65134366,0.605119143,0.558894626,0.571712323,0.466445592
0.493333333,0.871263299,0.833470302,0.757884309,0.682298316,0.597460547,0.53112633
0.356666667,0.840424046,0.792048308,0.695296832,0.598545357,0.493553932,0.405042405
0.39,0.812957551,0.770661796,0.686070286,0.601478776,0.518237876,0.432295755
0.363333333,0.817459587,0.772046962,0.681221711,0.59039646,0.499922866,0.408745958
0.536666667,0.818631777,0.790435266,0.734042244,0.677649222,0.609062079,0.564863178
0.516666667,0.777984707,0.751852903,0.699589295,0.647325687,0.585628109,0.542798471
0.556666667,0.74653814,0.727550993,0.689576698,0.651602404,0.61618829,0.575653814
0.566666667,0.755072076,0.736231535,0.698550453,0.660869372,0.582846484,0.585507208
0.46,0.620599391,0.604539452,0.572419574,0.540299696,0.461328595,0.476059939
0.476666667,0.464428649,0.465652451,0.468100054,0.470547658,0.543531709,0.475442865
0.496666667,0.69955014,0.679261793,0.638685098,0.598108404,0.615767132,0.516955014
0.456666667,0.893668216,0.849968061,0.762567751,0.675167442,0.578740838,0.500366822
0.203333333,0.863580569,0.797555845,0.665506398,0.533456951,0.265162778,0.269358057
0.323333333,0.409431484,0.400821669,0.383602039,0.366382409,-0.235268395,0.331943148
0.463333333,-1.538672427,-1.338471851,-0.938070699,-0.537669547,0.483275004,0.263132757
0.4,0.529805571,0.516825014,0.4908639,0.464902786,0.055796404,0.412980557
0.58,-0.747345319,-0.614610787,-0.349141723,-0.08367266,0.30103938,0.447265468
0.62,-0.349868733,-0.25288186,-0.058908113,0.135065634,0.143804632,0.523013127
0.456666667,-0.967317894,-0.824919438,-0.540122526,-0.255325614,0.058643995,0.314268211
0.35,-0.870075572,-0.748068015,-0.5040529,-0.260037786,0.200647983,0.227992443
0.386666667,-0.147840058,-0.094389386,0.01251196,0.119413305,-0.159166691,0.333215995
0.45,-1.43277786,-1.244500074,-0.867944502,-0.49138893,0.05412795,0.261722214
0.34,-0.8695735,-0.74861615,-0.50670145,-0.26478675,0.142187994,0.21904265
0.496666667,-0.319373355,-0.237769353,-0.074561348,0.088646656,0.200656613,0.415062665
0.4,-0.490033512,-0.401030161,-0.223023458,-0.045016756,0.033170918,0.310996649
0.523333333,-0.822763608,-0.688153914,-0.418934526,-0.149715138,0.308524627,0.388723639
0.563333333,-0.192695687,-0.117092785,0.034113019,0.185318823,0.170586421,0.487730431
0.503333333,-0.745823039,-0.620907402,-0.371076127,-0.121244853,0.184526539,0.378417696
0.486666667,-0.559355981,-0.454753716,-0.245549187,-0.036344657,-0.008932932,0.382064402
0.43,-1.165331996,-1.005798796,-0.686732397,-0.367665998,0.256554355,0.2704668
0.39,-0.14815215,-0.094336935,0.013293495,0.120923925,0.538010465,0.336184785
0.516666667,0.883368215,0.84669806,0.773357751,0.700017441,0.317091365,0.553336822
0.533333333,-0.14858434,-0.080392573,0.055990962,0.192374497,0.384436564,0.465141566
0.386666667,0.037010771,0.071976361,0.14190754,0.211838719,-0.315538915,0.351701077
0.5,-1.954018607,-1.708616746,-1.217813025,-0.727009304,0.066215742,0.254598139
0.526666667,-0.945947528,-0.798686109,-0.50416327,-0.209640431,-0.014641637,0.379405248
0.513333333,-1.277694345,-1.098591577,-0.740386042,-0.382180506,0.193851078,0.334230565
0.796666667,-0.551607517,-0.416780099,-0.147125262,0.122529575,0.535562222,0.661839249
0.5,-0.073681482,-0.016313334,0.098422963,0.213159259,0.224271984,0.442631852
0.446666667,-0.419093387,-0.332517382,-0.159365371,0.01378664,0.177900133,0.360090662
0.403333333,-0.44922178,-0.363966269,-0.193455246,-0.022944224,0.111226886,0.318077822
0.463333333,-0.570354823,-0.466986007,-0.260248376,-0.053510745,0.142033074,0.359964517
0.4,-0.607667529,-0.506900776,-0.30536727,-0.103833765,-0.12479584,0.299233247
0.463333333,-1.349319467,-1.168054187,-0.805523627,-0.442993067,0.528038113,0.282068053
0.596666667,0.679015933,0.670781006,0.654311153,0.6378413,0.130502553,0.604901594
0.556666667,-0.957213714,-0.805825676,-0.5030496,-0.200273524,0.643110126,0.405278629
0.366666667,0.844811529,0.796997043,0.70136807,0.605739098,-0.116067249,0.414481153
0.58,-1.242446385,-1.060201747,-0.69571247,-0.331223193,0.456620937,0.397755362
0.363333333,0.168736458,0.188196146,0.227115521,0.266034896,0.417654861,0.343873646
0.483333333,0.544405092,0.538297916,0.526083564,0.513869213,0.138795417,0.489440509
0.486666667,-0.665126388,-0.549947083,-0.319588472,-0.089229861,0.279534904,0.371487362
0.456666667,-0.203772542,-0.137728621,-0.005640779,0.126447063,-0.122170813,0.390622746
0.503333333,-1.472791601,-1.275179108,-0.879954121,-0.484729134,0.06026801,0.30572084
0.633333333,-0.973551078,-0.812862637,-0.491485755,-0.170108873,0.238218272,0.472644892
0.516666667,-0.683716872,-0.563678518,-0.32360181,-0.083525103,0.438354315,0.396628313
0.553333333,0.255625494,0.285396278,0.344937846,0.404479414,0.189335459,0.523562549
0.363333333,-0.659992913,-0.557660288,-0.352995039,-0.14832979,0.174366237,0.261000708
0.513333333,-0.266556986,-0.188567954,-0.03258989,0.123388174,0.175262326,0.435344301
0.373333333,-0.613570025,-0.514879689,-0.317499018,-0.120118346,0.137014062,0.274642997
0.403333333,-0.414397569,-0.332624479,-0.169078298,-0.005532118,0.032382309,0.321560243
0.483333333,-0.833170079,-0.701519738,-0.438219055,-0.174918373,0.360877279,0.351682992
0.46,0.075146486,0.113631837,0.19060254,0.267573243,0.250696206,0.421514649
0.493333333,-0.237679315,-0.16457805,-0.018375521,0.127827009,0.128720192,0.420232068
0.506666667,-0.722043805,-0.599172758,-0.353430663,-0.107688569,-0.119402178,0.38379562
0.65,-1.580229482,-1.357206534,-0.911160637,-0.465114741,0.055541684,0.426977052
0.346666667,-1.33152772,-1.163708281,-0.828069404,-0.492430527,-0.072576975,0.178847228
0.483333333,-1.050812141,-0.897397594,-0.590568499,-0.283739404,-0.305504704,0.329918786
0.526666667,-2.146126789,-1.878847443,-1.344288752,-0.809730061,-0.027403527,0.259387321
0.66,-1.320233978,-1.12221058,-0.726163785,-0.330116989,0.511853393,0.461976602
0.4,0.166177977,0.189560179,0.236324584,0.283088989,-0.114287616,0.376617798
0.473333333,-1.314292052,-1.135529514,-0.778004437,-0.42047936,-0.064703849,0.294570795
0.603333333,-1.32012394,-1.127778213,-0.743086758,-0.358395304,0.57895475,0.410987606
0.36,0.52207139,0.505864251,0.473449973,0.441035695,0.281856882,0.376207139
0.55,0.099522939,0.144570645,0.234666057,0.32476147,0.213333531,0.504952294
0.373333333,-0.572221564,-0.477666074,-0.288555095,-0.099444116,-0.011249194,0.278777843
0.52,-0.908608424,-0.765747582,-0.480025897,-0.194304212,-0.014172587,0.377139158
0.54,-1.260575289,-1.08051776,-0.720402702,-0.360287645,0.133890859,0.359942471
0.77,-0.813697137,-0.655327423,-0.338587996,-0.021848569,0.18827096,0.611630286
0.416666667,-1.169096801,-1.010520454,-0.693367761,-0.376215067,0.155887724,0.25809032
0.596666667,-0.452596476,-0.347670162,-0.137817533,0.072035096,-0.045937701,0.491740353
0.596666667,-1.545347893,-1.331146437,-0.902743525,-0.474340613,0.083929851,0.382465211
0.476666667,-1.112456054,-0.953543782,-0.635719238,-0.317894694,0.367838224,0.317754395
0.41,0.113905191,0.143514672,0.202733634,0.261952596,-0.496429671,0.380390519
0.37,-2.611432238,-2.313289014,-1.717002567,-1.120716119,0.171580236,0.071856776
0.503333333,-0.291399214,-0.211925959,-0.05297945,0.10596706,0.347721891,0.423860078
0.46,-0.015371473,0.032165674,0.127239969,0.222314264,0.440433303,0.412462853
0.61,0.394777675,0.416299908,0.459344373,0.502388838,0.342343933,0.588477768
0.463333333,-0.28218689,-0.207634868,-0.058530823,0.090573222,0.063741032,0.388781311
0.413333333,-0.868641003,-0.740443569,-0.484048702,-0.227653835,-0.012545593,0.285135899
0.456666667,-1.006263088,-0.859970113,-0.567384162,-0.274798211,0.141047267,0.310373692
0.433333333,-0.595398001,-0.492524868,-0.286778601,-0.081032334,0.255870589,0.3304602
0.423333333,-0.158209146,-0.100054898,0.016253598,0.132562094,0.488639986,0.365179085
0.34,0.641022175,0.610919958,0.550715523,0.490511088,0.31573498,0.370102218
0.4,0.259116601,0.273204941,0.301381621,0.329558301,-0.023074798,0.38591166
0.566666667,-1.010249327,-0.852557728,-0.537174529,-0.22179133,-0.057214124,0.408975068
0.483333333,-1.512935971,-1.313309041,-0.91405518,-0.514801319,0.341174444,0.283706403
0.446666667,0.009470369,0.053189999,0.140629258,0.228068518,-0.018420128,0.402947037
0.47,-1.103622649,-0.946260384,-0.631535854,-0.316811325,0.120414103,0.312637735
0.563333333,-0.695286325,-0.569424359,-0.317700428,-0.065976496,0.017835506,0.437471367
0.433333333,-1.254992757,-1.086160148,-0.74849493,-0.410829712,0.094037294,0.264500724
0.443333333,-0.697653463,-0.583554783,-0.355357424,-0.127160065,0.158089391,0.329234653
0.47,-0.507479808,-0.409731827,-0.214235866,-0.018739904,0.087708668,0.372252019
0.436666667,-0.80430444,-0.680207329,-0.432013108,-0.183818887,0.37452188,0.312569556
0.523333333,0.229517378,0.258898974,0.317662165,0.376425356,0.574092005,0.493951738
0.486666667,0.692528905,0.671942681,0.630770234,0.589597786,0.364530357,0.507252891
0.56,0.079545632,0.127591069,0.223681942,0.319772816,0.217538731,0.511954563
0.5,-0.581537563,-0.473383807,-0.257076294,-0.040768782,0.00432654,0.391846244
0.37,-1.152244868,-1.000020381,-0.695571408,-0.391122434,0.019649734,0.217775513
0.466666667,-0.797834221,-0.671384132,-0.418483955,-0.165583777,0.237004384,0.340216578
0.566666667,-0.298874276,-0.212320182,-0.039211993,0.133896196,0.104497171,0.480112573
0.57,-0.97389832,-0.819508488,-0.510728824,-0.20194916,0.232489419,0.415610168
0.37,-0.555035269,-0.462531742,-0.277524688,-0.092517635,0.361320602,0.277496473
0.506666667,0.341068673,0.357628472,0.390748071,0.42386767,0.354160383,0.490106868
0.536666667,-0.001687612,0.052147816,0.159818672,0.267489528,0.620997461,0.482831239
0.496666667,0.817769314,0.785659049,0.72143852,0.657217991,-0.045407712,0.528776932
0.533333333,-1.310247931,-1.125889805,-0.757173552,-0.388457299,0.176413337,0.348975207
0.363333333,-0.656399988,-0.554426656,-0.350479992,-0.146533328,0.103349016,0.261360001
0.51,-0.503281056,-0.40195295,-0.199296739,0.003359472,0.160287714,0.408671894
0.4,-0.655707619,-0.550136857,-0.338995333,-0.12785381,0.395575627,0.294429238
0.43,0.38525209,0.389726881,0.398676463,0.407626045,-0.125266142,0.425525209
0.556666667,-1.420887141,-1.22313176,-0.827620999,-0.432110237,0.390481427,0.358911286
0.636666667,0.002715868,0.066110948,0.192901108,0.319691268,0.044207415,0.573271587
0.496666667,-1.338197506,-1.154711089,-0.787738254,-0.42076542,0.298873795,0.31318025
0.49,-0.162642908,-0.097378617,0.033149964,0.163678546,0.50548425,0.424735709
0.433333333,0.541614166,0.530786083,0.509129916,0.48747375,0.418398536,0.444161416
0.47,0.383550677,0.392195609,0.409485474,0.426775339,-0.029126323,0.461355068
0.563333333,-1.193754411,-1.018045637,-0.666628088,-0.315210539,-0.323704735,0.387624559
0.536666667,-2.393460226,-2.100447537,-1.514422158,-0.92839678,0.493173522,0.243653978
0.603333333,0.391689518,0.4128539,0.455182663,0.497511426,0.134387864,0.582168952
0.506666667,-0.95981823,-0.81316974,-0.519872761,-0.226575782,0.007288962,0.360018177
0.496666667,-1.157925683,-0.992466448,-0.661547978,-0.330629508,0.28630016,0.331207432
0.436666667,-0.204555024,-0.140432855,-0.012188517,0.116055822,0.167421373,0.372544498
0.53,-0.460817646,-0.361735881,-0.163572352,0.034591177,0.521483903,0.430918235
0.493333333,0.501613011,0.500785043,0.499129108,0.497473172,-0.289809555,0.494161301
0.653333333,-2.11714296,-1.840095331,-1.286000072,-0.731904814,0.547960313,0.376285704
0.523333333,0.302089932,0.324214272,0.368462952,0.412711633,-0.047102074,0.501208993
0.606666667,-1.378118024,-1.179639555,-0.782682617,-0.385725679,0.102108171,0.408188198
0.656666667,-1.075194988,-0.902008823,-0.555636492,-0.209264161,0.447509599,0.483480502
0.606666667,-0.04052356,0.024195463,0.153633508,0.283071554,0.209178615,0.541947644
0.43,-0.718293508,-0.603464157,-0.373805456,-0.144146754,0.084752988,0.315170649
0.46,-0.720823373,-0.602741036,-0.366576361,-0.130411687,0.405923534,0.341917663
0.44,0.279745112,0.295770601,0.327821578,0.359872556,0.099057843,0.423974511
0.413333333,-0.696473857,-0.585493138,-0.3635317,-0.141570262,-0.06595549,0.302352614
0.343333333,-1.184296076,-1.031533135,-0.726007253,-0.420481372,-0.047465893,0.190570392
0.363333333,-0.959330755,-0.827064346,-0.562531529,-0.297998711,0.001354912,0.231066924
0.47,-0.843261404,-0.711935264,-0.449282983,-0.186630702,0.062115459,0.33867386
0.49,-0.889615137,-0.751653623,-0.475730596,-0.199807569,0.112848786,0.352038486
0.56,-0.767170715,-0.634453644,-0.369019501,-0.103585358,0.018819543,0.427282929
0.773333333,-1.243934857,-1.042208038,-0.6387544,-0.235300762,0.219807532,0.571606514
0.54,-1.07175267,-0.910577403,-0.588226869,-0.265876335,0.188736587,0.378824733
0.596666667,-0.630878045,-0.508123574,-0.262614631,-0.017105689,0.581249729,0.473912196
0.443333333,0.545276873,0.535082519,0.514693811,0.494305103,-0.079351728,0.453527687
0.603333333,-1.298950203,-1.108721849,-0.728265142,-0.347808435,0.307362424,0.413104979
0.506666667,-0.383236363,-0.29424606,-0.116265454,0.061715152,0.016602809,0.417676364
0.476666667,-1.126879526,-0.966524907,-0.645815668,-0.32510643,0.21122423,0.316312048
0.47,-0.408141456,-0.32032731,-0.144699019,0.030929272,0.270940871,0.382185854
0.413333333,-0.193530429,-0.132844053,-0.0114713,0.109901452,0.361080786,0.352646957
0.4,0.239158176,0.255242358,0.287410723,0.319579088,0.34008097,0.383915818
0.58,0.2002699,0.23824291,0.31418893,0.39013495,0.442124633,0.54202699
0.556666667,0.120415443,0.164040565,0.25129081,0.338541055,0.187143034,0.513041545
0.55,-0.675078778,-0.5525709,-0.307555145,-0.062539389,0.110040453,0.427492122
0.433333333,-0.916531822,-0.781545307,-0.511572276,-0.241599245,0.1331144,0.298346818
0.566666667,-0.567396444,-0.453990133,-0.227177511,-0.000364888,-0.156249678,0.453260356
0.49,-1.843054482,-1.609749034,-1.143138137,-0.676527241,-0.015183755,0.256694552
0.81,-1.193945849,-0.993551264,-0.592762094,-0.191972925,0.194005142,0.609605415
0.496666667,-1.243316193,-1.069317907,-0.721321335,-0.373324763,0.13883054,0.322668381
0.513333333,-0.696120423,-0.575175047,-0.333284296,-0.091393545,0.34361878,0.392387957
0.553333333,-0.052381844,0.008189674,0.129332709,0.250475745,0.084762861,0.492761815
0.513333333,-1.00856824,-0.856378083,-0.551997768,-0.247617454,0.416391379,0.361143176
0.31,0.190193485,0.202174137,0.22613544,0.250096743,0.451863781,0.298019349
0.453333333,0.782879271,0.749924677,0.68401549,0.618106302,-0.085129727,0.486287927
0.603333333,-1.341543532,-1.147055846,-0.758080473,-0.3691051,0.207776033,0.408845647
0.39,-0.715190999,-0.604671899,-0.383633699,-0.1625955,0.164762991,0.2794809
0.406666667,-0.360790031,-0.284044361,-0.130553022,0.022938318,-0.114324937,0.329920997
0.58,-1.329972013,-1.138974812,-0.756980409,-0.374986007,0.133289655,0.389002799
0.67,-0.909034485,-0.751131037,-0.43532414,-0.119517243,0.210487782,0.512096552
0.406666667,-0.861707394,-0.734869988,-0.481195176,-0.227520364,-0.13529496,0.279829261
0.56,-1.399872089,-1.20388488,-0.811910462,-0.419936045,0.361454809,0.364012791
0.403333333,-0.101817305,-0.051302241,0.049727886,0.150758014,0.145937976,0.352818269
0.516666667,-0.45465119,-0.357519404,-0.163255833,0.031007739,0.047669395,0.419534881
0.446666667,-1.046657573,-0.897325149,-0.598660301,-0.299995453,0.290779393,0.297334243
0.443333333,-0.072957579,-0.021328488,0.081929695,0.185187877,0.342492949,0.391704242
0.546666667,0.107198719,0.151145514,0.239039103,0.326932693,0.049403351,0.502719872
0.416666667,-1.110877719,-0.95812328,-0.652614403,-0.347105526,0.521146381,0.263912228
0.343333333,0.764932379,0.722772474,0.638452665,0.554132856,-0.017918174,0.385493238
0.63,-0.860838357,-0.711754521,-0.41358685,-0.115419179,0.62982487,0.480916164
0.443333333,0.629416233,0.610807943,0.573591363,0.536374783,0.369456974,0.461941623
0.62,0.197078802,0.239370922,0.323955161,0.408539401,0.609257316,0.57770788
0.513333333,0.584191052,0.57710528,0.562933736,0.548762193,0.089352127,0.520419105
0.693333333,-0.899937354,-0.740610285,-0.421956148,-0.103302011,0.191577164,0.534006264
0.52,-0.979187229,-0.829268506,-0.52943106,-0.229593615,0.116544916,0.370081277
0.506666667,-0.824850281,-0.691698586,-0.425395197,-0.159091807,-0.038286875,0.373514972
0.426666667,-1.309845138,-1.136193958,-0.788891597,-0.441589236,0.423856811,0.253015487
0.406666667,0.417300479,0.416237098,0.414110335,0.411983573,0.203977552,0.407730048
0.566666667,-0.268963718,-0.18540068,-0.018274603,0.148851475,0.642913749,0.483103629
0.53,0.820823607,0.791741246,0.733576525,0.675411804,0.334269731,0.559082361
0.533333333,-0.12243423,-0.056857474,0.074296039,0.205449552,-0.043614906,0.467756577
0.403333333,-1.389827463,-1.210511383,-0.851879224,-0.493247065,-0.228518294,0.224017253
0.353333333,-1.702838758,-1.497221549,-1.085987131,-0.674752713,0.354976258,0.147716124
0.456666667,0.358809749,0.368595441,0.388166824,0.407738208,-0.013238492,0.446880975
0.606666667,-1.109683863,-0.93804881,-0.594778704,-0.251508598,-0.239506271,0.435031614
0.536666667,-2.213909794,-1.938852148,-1.388736856,-0.838621564,0.510404165,0.261609021
0.956666667,0.449124992,0.49987916,0.601387495,0.70289583,0.333708688,0.9059125
0.496666667,-1.11985993,-0.95820727,-0.634901951,-0.311596632,-0.045247529,0.335014007
0.396666667,-1.309713985,-1.13907592,-0.797799789,-0.456523659,-0.02410078,0.226028602
0.4,-1.00589149,-0.865302341,-0.584124043,-0.302945745,0.48885095,0.259410851
0.71,0.696169833,0.69755285,0.700318883,0.703084917,-0.080134802,0.708616983
0.57,-1.923782674,-1.674404407,-1.175647872,-0.676891337,0.176796264,0.320621733
0.396666667,-0.740679121,-0.626944542,-0.399475385,-0.172006227,0.035302148,0.282932088
0.526666667,-0.807881731,-0.674426891,-0.407517212,-0.140607532,0.386494972,0.393211827
0.426666667,0.059427683,0.096151581,0.169599378,0.243047175,0.383403037,0.389942769
0.476666667,0.282454568,0.301875778,0.340718198,0.379560618,0.086081366,0.457245457
0.293333333,-0.825284337,-0.71342257,-0.489699036,-0.265975502,0.412510963,0.181471566
0.46,0.690592098,0.667532888,0.621414469,0.575296049,0.51146362,0.48305921
0.45,0.631545399,0.613390859,0.577081779,0.5407727,0.504160757,0.46815454
0.693333333,0.630535855,0.636815603,0.649375098,0.661934594,0.558394735,0.687053585
0.766666667,0.243538007,0.295850873,0.400476605,0.505102337,0.268666459,0.714353801
0.55,-0.893334027,-0.749000624,-0.460333819,-0.171667014,0.220037711,0.405666597
0.54,-0.549874297,-0.440886867,-0.222912008,-0.004937148,0.058511821,0.43101257
0.476666667,-1.064960597,-0.910797871,-0.602472418,-0.294146965,0.028684464,0.322503941
0.453333333,-1.016607344,-0.869613276,-0.575625141,-0.281637006,0.146966117,0.306339265
0.47,-0.567890722,-0.46410165,-0.256523505,-0.048945361,0.557020757,0.366210928
0.473333333,0.76006919,0.731395604,0.674048433,0.616701262,-0.005663018,0.502006919
0.593333333,-1.123321169,-0.951655719,-0.608324818,-0.264993918,0.5835305,0.421667883
0.39,0.560657224,0.543591502,0.509460057,0.475328612,0.221468108,0.407065722
0.476666667,-0.171772974,-0.10692901,0.022758918,0.152446847,-0.118125667,0.411822703
0.503333333,-1.505974446,-1.305043668,-0.903182112,-0.501320557,0.226448058,0.302402555
0.786666667,-0.419617585,-0.29898916,-0.057732309,0.183524541,0.212805234,0.666038242
0.566666667,-1.126204775,-0.956917631,-0.618343342,-0.279769054,0.15433958,0.397379523
0.253333333,-0.807756957,-0.701647928,-0.48942987,-0.277211812,-0.155134488,0.147224304
0.416666667,-1.108226069,-0.955736795,-0.650758248,-0.345779701,-0.036548713,0.264177393
0.453333333,-1.094051266,-0.939312806,-0.629835886,-0.320358967,0.324126234,0.298594873
0.586666667,0.022643004,0.07904537,0.191850103,0.304654836,0.184627165,0.530264301
0.436666667,-0.753465007,-0.63445184,-0.396425505,-0.15839917,-0.16637342,0.3176535
0.496666667,-1.573466956,-1.366453594,-0.952426869,-0.538400145,-0.067630794,0.289653305
0.303333333,-1.38432487,-1.21555905,-0.878027409,-0.540495769,0.060346649,0.134567513
0.573333333,-0.506622282,-0.398626721,-0.182635598,0.033355526,0.615965851,0.465337772
0.613333333,0.715441725,0.705230886,0.684809207,0.664387529,0.129304897,0.623544172
0.476666667,-1.000094787,-0.852418642,-0.557066351,-0.26171406,0.21715889,0.328990522
0.45,-0.388359258,-0.304523332,-0.136851481,0.030820371,0.432134648,0.366164074
0.42,0.390448828,0.393403945,0.39931418,0.405224414,0.415861741,0.417044883
0.64,0.406205802,0.429585222,0.476344061,0.523102901,0.639908487,0.61662058
0.656666667,0.639694956,0.641392127,0.644786469,0.648180812,0.023372781,0.654969496
0.56,-1.454312954,-1.252881659,-0.850019068,-0.447156477,0.070152166,0.358568705
0.33,-1.072826112,-0.932543501,-0.651978278,-0.371413056,-0.176158916,0.189717389
0.526666667,-1.357196385,-1.16881008,-0.792037469,-0.415264859,0.486585161,0.338280362
0.503333333,0.393061647,0.404088816,0.426143153,0.44819749,0.179920202,0.492306164
0.493333333,-0.574710437,-0.46790606,-0.254297306,-0.040688552,0.409392219,0.386528956
0.51,0.213529618,0.243176656,0.302470733,0.361764809,0.339079204,0.480352962
0.503333333,-0.059735986,-0.003429054,0.10918481,0.221798674,-0.169020337,0.447026401
0.433333333,-1.737845567,-1.520727677,-1.086491897,-0.652256117,0.276474426,0.216215443
0.42,-0.089529691,-0.038576722,0.063329216,0.165235155,-0.101595216,0.369047031
0.423333333,-1.318650721,-1.144452316,-0.796055505,-0.447658694,0.204064774,0.249134928
0.54,-0.307561865,-0.222805679,-0.053293306,0.116219068,0.182729666,0.455243814
0.48,-0.650901113,-0.537811002,-0.311630779,-0.085450557,0.244798233,0.366909889
0.536666667,-0.30400589,-0.219938634,-0.051804123,0.116330389,0.244418562,0.452599411
0.56,-0.437493682,-0.337744314,-0.138245577,0.061253159,0.004847128,0.460250632
0.613333333,-1.290509575,-1.100125284,-0.719356703,-0.338588121,0.343397823,0.422949042
0.633333333,-0.286451701,-0.194473198,-0.010516191,0.173440816,0.231606062,0.54135483
